,listing_id,id,date,reviewer_id,reviewer_name,comments
25628,4067759,431312887,2019-03-31,315458,Herby,Awesome location and really cool host!
56190,8739814,96342491,2016-08-22,79085971,Mario,"Great neighborhood, comfortable stay"
64042,9682108,58615152,2016-01-03,6671256,Sam,"Cozy Bungalow was everything you need and more!  Fantastic location (the light rail is just down the street, and interstate access is simple and close), comfortable home with all the amenities you need on travel!  Cash and his family were incredibly kind hosts who showed us around and made us feel at home.  The neighborhood is safe, walkable and in close proximity to many other great neighborhoods and sites.  I suggest this property to anyone needing a great place to stay in Denver!"
194545,25486771,416624200,2019-02-24,49658913,Maxim,"Good place. Only half bathroom, so don't expect to shower."
32918,5070640,107952291,2016-10-13,33591701,Matt,Everything was exactly as described and we loved the location in one of the prime neighborhoods in Denver.
67890,10363495,196576378,2017-09-23,1445369,Stefanie,"The loft was beautiful, comfortable, clean and in a great location. Having access to the bikes was a nice addition.  Will stay there again."
4539,632709,552911374,2019-10-22,26100692,Michael,Perfect spot for two couples and their pooch! Lots of great coffee shops made morning walks a delight. The neighborhood is beautiful with a great mix of old (small) houses and new (huge) houses with a lot of character. Restaurants are close from fancy-pants dining like Avanti to classic local Chubby's (slinging burritos since 1967). Great bars from dicey to chi-chi. The house itself is set up great with a nice back yard and a large kitchen and dining room. The bedrooms are upstairs and quiet so people can sleep and other people can hang out. Street parking was easy to find. All in all a great deal in a great city. Highly recommended.
206502,27662226,529343246,2019-09-14,3015301,Francesco,"Everything as described, position is perfect, just 15 minutes walking from downtown and very close to light rail. I also appreciated the door keypad so that you don't need to carry (and risk to lose) a key. Very fast wifi"
180814,23718385,522846209,2019-09-02,286932633,Mark,"First ti.e AirBnB, and this was a great experience.  VERY convenient locale!  Host was very nice!"
36913,5966633,315798629,2018-08-29,110875757,Joe,Very quiet place with a good value.  You won’t be dissappointed.  
59533,9135545,210491750,2017-11-09,15830838,Craig,"Good location, close to stores and public transportation."
1452,39405,241853570,2018-03-10,147509980,Rachel,Absolutely beautiful spot! The hosts were so welcoming and friendly; the cottage was perfect for my friend and I; the spot had so much character and so much to offer for our stay. We highly recommend!!!!!
231574,33307276,513601115,2019-08-19,188719533,Lynn,"Clean, spacious and private! Hosts Mary & Henry were hospitable and friendly. This apt is close to light rail transit and right around the corner from a great grocery, Sprouts. The location is also close to Washington Park, a running, walking and biking mecca.  Recommended!"
221523,30739889,425234785,2019-03-17,246654027,Denise,Great place!
14770,2104774,70101315,2016-04-16,43178094,Greg,"The place was in a fantastic location, only steps away from numerous dining venues, shopping and pubs. Plus, it's only a moment's drive to parks, museums, grocery stores and downtown Denver. We could not have asked for a better location. 

For the apartment itself, it has private parking, which was a HUGE convenience. The other tenants were very quiet and we never really saw them. The washer and dryer are located in the basement and are communal, so you have to leave the building and enter through a side door if you're planning on washing clothes. Also, bring quarters, as it's a pay-per-use machine. 

The apartment itself has some age to it and is pretty small, but cozy. It's clean and some improvements have been made to it, which help offset the age of the building. I would not recommend this space for more than two people as space is limited. There's cable tv and Internet access, so that was nice to have in the evening. The living room also has a large skylight, which really brightens up the place. Jeanne has a book of local restaurants and stuff to do, so that was very helpful. 

Jeanne's husband was on the property making repairs/upgrades to one of the units while we were there. We didn't hear anything work being done, but he made sure to speak to us and see that we had everything we needed. He also had great travel advice regarding the best routes to the airport and what-not. 

In short, I would stay there again for sure."
229049,32467080,443331924,2019-04-25,64420952,Olivia,The space was very clean and thoughtfully designed with windows near the ceiling so it feels very private and open. Street parking is free and easy.
163357,21811514,404604796,2019-01-24,233158125,Michael,"Michelle made our first stay in Denver simply amazing. Her taste in activities, bars and restaurant recommendations where right on par with what we had planned on doing. Super cozy home equipped with everything you’ll need for a comfortable stay. Would HIGHLY recommend. Thanks so much Michelle."
239453,36075162,511639672,2019-08-17,16438578,Erica,"Absolutely gorgeous space; I loved the decor, so many cute touches! The backyard space was beautiful, and the location was perfect, within 10 minute walk of multiple restaurants, breweries, and coffee shops!"
238461,35606018,556520945,2019-10-29,47076726,Jon,"We were in town for a conference, and stayed at Dyami's place near Sloan Lake. It was perfect for a short drive to the convention center (though longer with the snowstorm that hit). Regardless, check in was easy, the space was large with plenty of room and multiple beds. The space was clean and bathroom spotless. Dyami was great with communication and helping us out with whatever problems we happened to run into on our trip. Would highly recommend a stay here!"
77270,12365447,335962283,2018-10-13,214592390,Cassandra,"This place was so amazing. Great location, super comfortable. Awesome patio. Amazing kitchen. Can’t say enough. This guy knows how to host an Airbnb."
40762,6515185,169227306,2017-07-11,133655807,Mario,"The location is perfect for getting to any part of downtown and to Union Station. We didn't have a car our first two days and it wasn't an issue at all as there was so much to do and see in Downtown Denver. The high end bathroom was a huge plus with its double shower heads, pebble shower floor and Kohler sink fixture. The bed was very comfortable as well and everything was clean and well kept. I highly recommend this airbnb and I hope to stay there again some day!"
16487,2257217,337576894,2018-10-16,29539546,Martha,Great location and as described - the room is small but very comfortable. Coffee and bagels and even homemade muffins. I enjoyed my stay here and would recommend for a short trip to Denver.
