listing_id,id,date,reviewer_id,reviewer_name,comments
16601681,335653724,2018-10-12,12487563,Christina,"Sara’s basement apartment is a great place to stay in Denver! She had great small touches such as snacks, drinks and even a yoga mat! Highly recommend and would stay there again."
18018738,295060544,2018-07-22,26856806,Rose,"Ryan's place was perfect for our weekend getaway. We stayed with 12 girls and there was plenty of room for everyone. The house is exactly as described and more. There were clean linens and towels for every guest. The beds were comfortable and their was A/C in every room. They house was also stocked with many essentials- condiments, toiletries, garbage bags, medicine cabinet, etc. The backyard is perfect to hang/ grill. We were close enough to downtown and there was a supermarket around the corner. We will definitely be coming back soon! "
5794938,164494434,2017-06-27,8188278,Brian,"Allan made our stay at his place so easy and pleasant, offering great recommendations, communicating proactively, and making check-in a breeze. He has an exceptional attention to detail that I especially appreciated.  Super comfy bed, too.  Highly recommend! "
17638542,559776282,2019-11-04,296317299,Latasha,Nice and convenient place to stay.
13901522,435545877,2019-04-10,1982119,Marco And Smita,"I was in town for work for one night.  Danielle's place was within proximity to everything I needed.  Clean, efficient, no hassle place to stay.  Perfect for my needs."
12365447,551981662,2019-10-20,91014199,Katie,"Patrick was a great host! His home was wonderful - we really enjoyed our stay.  Many thoughtful amenities and recommendations for things to do locally, and the house is beautifully decorated and clean. Thanks so much!"
16895068,166502072,2017-07-03,129187336,Daniel,"Tim was great! 100% would recommend, especially for the price and location."
15743145,436274894,2019-04-12,97545910,Joseph,"Great stay! Would recommend, cool location in a great up and coming neighborhood!"
25458868,362164121,2018-12-25,65786210,Julia,Great location and really easy to get in touch with Emily! Would definitely stay here again/recommend to a friend!
15602226,250313188,2018-04-04,18495921,Janus,"We had a great stay at Jessica’s home. The house is clean and spacious, and the bedrooms are very comfortable."
23005566,243335206,2018-03-15,109070395,Scott,Very accurate descriptions by John
15831072,146163462,2017-04-21,56404576,Chris,"Kelsey was a fantastic host, and the space was clean and just as advertised. 

Thanks for a nice stay. "
5956309,186503696,2017-08-24,13790056,Josh,"Alex has a really neat place in a convenient part of town. It was clean and had lots of character. I didn't meet Alex until my final day,  but he was a really cool guy. I'd recommend anyone to stay here."
18805144,480458340,2019-07-02,250796162,Becky,"My husband and I came to Colorado to get married and we needed to stay in Denver so I could acclimate and we could get our running done beforehand! This place was so cozy, clean  and cute! We loved it and perfect for our two kids too!"
22978126,300245922,2018-08-01,124444816,Nina,Great location. Close to downtown. Cute little coffee shop with a 5 minute walk. Very quiet and cute little place!
1733052,527803673,2019-09-11,218476076,Olivia,"Great spot for doing things around town, food recommendations were great! We enjoyed our stay in this lovely home."
5103586,124766912,2017-01-02,30324410,Nicholas,"This was an amazing place to stay. Very clean and cultured space, we loved all of the unique artwork. Laney was very accommodating to all of our needs and always accessible if we had any questions. The neighborhood was excellent with very good food, great drinks, and great atmosphere. Everywhere we wanted to go was easily accessible either by walking, Uber, or public transit. Could not have asked for a better way to spend our time in Denver. "
7843605,250040493,2018-04-03,55111934,Morgan,Great apartment. Very spacious! Glad they had a parking space. The bed was sooo comfortable!
7047991,244477113,2018-03-18,154149866,Mor,"The place is well located, close to transportation and the neighborhood is walking friendly.
Christiaan takes an interest with his guests and you can have some nice casual talks with him and get local tips :)"
22408497,264431129,2018-05-13,158745070,Siraji,"Great home! Great hosts, really enjoyed the stay. I recommend"
1959918,349220218,2018-11-16,221594041,Paul,Charming little place and excellent host-communication. Thanks Mike!
23034653,351369471,2018-11-22,30636094,Moona,"Vincent's place was clean, and exactly as the pictures promised. The neighbourhood was a bit sketchy (shootings nearby), so I would recommend using Uber in the night-time. Also, as the apartment is in the basement, it was a bit cold, but luckily there were heaters and extra blankets. Air conditioning was surprisingly loud, but it didn't bother us. One night part of the electricity went off, so Vincent very kindly came to check the situation! He was very pleasant and polite!

All in all, I would recommend this apartment, especially if you are staying longer. Very well grocery store nearby, and the train station is really close. It takes about 20 min to walk to the city centre, so I enjoyed the sunny weather and walked a lot in the daytime. Memorable business trip to Denver! Thank you Vincent!"
23740719,431801334,2019-04-01,13393914,Bethany,"Great place, amazing host, and the location was perfect.  I highly recommend staying here."
24676921,559778869,2019-11-04,66948905,Jeremiah,"Great home in a great Denver neighborhood, loved the access to food and bars!"
15902411,496615899,2019-07-27,10624930,David,"Jessica, her cat, and her place were all very welcoming.  I was there only briefly, feeling comfortable and sleeping well.  I'd be glad to stay with her again."
11692342,270237223,2018-05-28,21914418,Ioana,"Fantastic location, great apartment, great service and communication!"
16324649,288794220,2018-07-10,126031235,Steve,6 out of 5 stars!! SUPER clean. Andy’s place was the best AirBnb I have ever stayed in. So stylish and extremely thoughtful. We used Andy’s washer and dryer and poorly timed the dryer time. Andy let us stay an extra 30 mins until our clothes were dry! MUST STAY!
24245200,559720262,2019-11-04,273019507,Jonathon,Great location!
3217063,340053589,2018-10-22,6474593,Ashley,This is a good clean home located in a centrally located area of Denver that is close to everything either by walking or driving. The home was cozy and perfect for our trip.
1106479,497646653,2019-07-28,81266632,Michel,The place is nice and well decorated. The bed is on the small side of things. Good for one person but cramped for two.
